# Metadata
# Device,Jetson Nano
# GPS Model,UBlox NEO-6M
# Recording Start,2025-04-20T05:53:42.991012
Timestamp,Latitude,Longitude
2025-04-20T05:53:45.114555,-0.9151443333333333,100.46092533333334
2025-04-20T05:53:45.442533,-0.9151441666666666,100.46092516666667
2025-04-20T05:53:45.994541,-0.9151441666666666,100.46092533333334
2025-04-20T05:53:46.468303,-0.9151441666666666,100.46092533333334
2025-04-20T05:53:46.864243,-0.915144,100.46092533333334
2025-04-20T05:53:47.268737,-0.915144,100.46092533333334
2025-04-20T05:53:47.650606,-0.9151438333333334,100.46092533333334
2025-04-20T05:53:48.156049,-0.9151438333333334,100.46092533333334
2025-04-20T05:53:48.567872,-0.9151436666666667,100.4609255
2025-04-20T05:53:49.108846,-0.9151436666666667,100.4609255
2025-04-20T05:53:49.497675,-0.9151435,100.46092566666667
2025-04-20T05:53:49.954616,-0.9151435,100.46092566666667
2025-04-20T05:53:50.446345,-0.9151433333333333,100.46092566666667
2025-04-20T05:53:50.875320,-0.9151431666666666,100.46092583333332
2025-04-20T05:53:51.457011,-0.9151431666666666,100.46092599999999
2025-04-20T05:53:52.027684,-0.915143,100.46092599999999
2025-04-20T05:53:52.426918,-0.915143,100.46092616666668
2025-04-20T05:53:52.921769,-0.9151428333333332,100.46092633333335
2025-04-20T05:53:53.304392,-0.9151428333333332,100.46092633333335
2025-04-20T05:53:53.625258,-0.9151426666666667,100.46092616666668
2025-04-20T05:53:53.947024,-0.9151426666666667,100.46092633333335
2025-04-20T05:53:54.268571,-0.9151426666666667,100.46092633333335
2025-04-20T05:53:54.587988,-0.9151425,100.4609265
2025-04-20T05:53:54.908555,-0.9151425,100.4609265
2025-04-20T05:53:55.230615,-0.9151423333333334,100.4609265
2025-04-20T05:53:55.550859,-0.9151423333333334,100.4609265
2025-04-20T05:53:55.873181,-0.9151421666666667,100.4609265
2025-04-20T05:53:56.192028,-0.915142,100.46092666666667
2025-04-20T05:53:56.512820,-0.915142,100.46092666666667
2025-04-20T05:53:56.858634,-0.9151418333333333,100.4609265
2025-04-20T05:53:57.204969,-0.9151418333333333,100.46092666666667
2025-04-20T05:53:57.561637,-0.9151418333333333,100.46092666666667
2025-04-20T05:53:57.909565,-0.9151418333333333,100.46092683333333
2025-04-20T05:53:58.324782,-0.9151416666666666,100.46092683333333
2025-04-20T05:53:58.704508,-0.9151415,100.46092683333333
2025-04-20T05:53:59.130704,-0.9151415,100.46092683333333
2025-04-20T05:53:59.454385,-0.9151415,100.46092683333333
2025-04-20T05:53:59.772921,-0.9151415,100.46092683333333
2025-04-20T05:54:00.094685,-0.9151411666666667,100.46092683333333
2025-04-20T05:54:00.414700,-0.9151413333333333,100.46092683333333
2025-04-20T05:54:00.736248,-0.9151411666666667,100.46092683333333
2025-04-20T05:54:01.057793,-0.9151411666666667,100.46092683333333
2025-04-20T05:54:01.394279,-0.9151411666666667,100.46092683333333
2025-04-20T05:54:01.715416,-0.915141,100.46092683333333
2025-04-20T05:54:02.034474,-0.9151408333333334,100.46092666666667
2025-04-20T05:54:02.356241,-0.9151408333333334,100.46092683333333
2025-04-20T05:54:02.676466,-0.9151408333333334,100.46092683333333
2025-04-20T05:54:02.997661,-0.9151408333333334,100.46092683333333
2025-04-20T05:54:03.317452,-0.9151406666666666,100.46092683333333
2025-04-20T05:54:03.639599,-0.9151406666666666,100.46092683333333
2025-04-20T05:54:03.963198,-0.9151406666666666,100.46092683333333
2025-04-20T05:54:04.282463,-0.9151406666666666,100.460927
2025-04-20T05:54:04.601220,-0.9151405,100.460927
2025-04-20T05:54:04.920809,-0.9151405,100.46092683333333
2025-04-20T05:54:05.242768,-0.9151403333333333,100.46092683333333
2025-04-20T05:54:05.561506,-0.9151401666666668,100.460927
2025-04-20T05:54:05.885968,-0.9151401666666668,100.460927
2025-04-20T05:54:06.208161,-0.9151401666666668,100.460927
2025-04-20T05:54:06.525984,-0.91514,100.460927
2025-04-20T05:54:06.846666,-0.91514,100.46092716666665
2025-04-20T05:54:07.168949,-0.9151398333333333,100.460927
2025-04-20T05:54:07.488161,-0.9151398333333333,100.46092716666665
2025-04-20T05:54:07.808639,-0.9151398333333333,100.46092716666665
2025-04-20T05:54:08.128532,-0.9151398333333333,100.46092716666665
2025-04-20T05:54:08.449331,-0.9151396666666667,100.46092733333334
2025-04-20T05:54:08.840442,-0.9151395,100.46092750000001
2025-04-20T05:54:09.161330,-0.9151395,100.46092750000001
2025-04-20T05:54:09.480949,-0.9151393333333334,100.46092766666668
2025-04-20T05:54:09.803549,-0.9151395,100.46092766666668
2025-04-20T05:54:10.122208,-0.9151393333333334,100.46092766666668
2025-04-20T05:54:10.445581,-0.9151391666666666,100.46092766666668
2025-04-20T05:54:10.764837,-0.9151391666666666,100.46092766666668
2025-04-20T05:54:11.086978,-0.9151391666666666,100.46092766666668
2025-04-20T05:54:11.423971,-0.9151391666666666,100.46092783333333
2025-04-20T05:54:11.883293,-0.9151391666666666,100.46092783333333
2025-04-20T05:54:12.469076,-0.9151391666666666,100.46092816666666
2025-04-20T05:54:13.077594,-0.9151391666666666,100.46092816666666
2025-04-20T05:54:13.736177,-0.9151391666666666,100.46092816666666
2025-04-20T05:54:14.377993,-0.9151391666666666,100.46092833333333
2025-04-20T05:54:15.018704,-0.915139,100.46092850000001
2025-04-20T05:54:15.651224,-0.915139,100.46092850000001
2025-04-20T05:54:16.286618,-0.915139,100.46092850000001
2025-04-20T05:54:16.919658,-0.915139,100.46092866666667
2025-04-20T05:54:17.519967,-0.915139,100.46092900000001
2025-04-20T05:54:18.145232,-0.915139,100.46092916666666
2025-04-20T05:54:18.753856,-0.9151388333333333,100.46092949999999
2025-04-20T05:54:19.360060,-0.9151388333333333,100.46092966666666
2025-04-20T05:54:20.001511,-0.9151388333333333,100.46092983333334
2025-04-20T05:54:20.610255,-0.9151388333333333,100.46092966666666
2025-04-20T05:54:21.217925,-0.9151388333333333,100.46092983333334
2025-04-20T05:54:21.826063,-0.9151388333333333,100.46092983333334
2025-04-20T05:54:22.400297,-0.9151386666666668,100.46092966666666
2025-04-20T05:54:23.027854,-0.9151386666666668,100.46092983333334
2025-04-20T05:54:23.633379,-0.9151386666666668,100.46092983333334
2025-04-20T05:54:24.258564,-0.9151385,100.46092966666666
2025-04-20T05:54:24.820449,-0.9151385,100.46093
2025-04-20T05:54:25.406889,-0.9151385,100.46093
2025-04-20T05:54:26.016239,-0.9151385,100.46093
2025-04-20T05:54:26.606198,-0.9151383333333333,100.46093
2025-04-20T05:54:27.248385,-0.9151383333333333,100.46093016666667
2025-04-20T05:54:27.857629,-0.9151381666666667,100.46093049999999
2025-04-20T05:54:28.464338,-0.9151381666666667,100.46093049999999
2025-04-20T05:54:29.088639,-0.9151381666666667,100.46093066666666
2025-04-20T05:54:29.684172,-0.9151381666666667,100.46093066666666
2025-04-20T05:54:30.304836,-0.915138,100.46093066666666
2025-04-20T05:54:30.912682,-0.915138,100.46093083333332
2025-04-20T05:54:31.521284,-0.915138,100.46093083333332
2025-04-20T05:54:32.130957,-0.915138,100.46093083333332
2025-04-20T05:54:32.732998,-0.915138,100.46093083333332
2025-04-20T05:54:33.347735,-0.915138,100.46093066666666
2025-04-20T05:54:33.970195,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:34.618141,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:35.215598,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:35.833351,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:36.432798,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:37.101037,-0.9151378333333333,100.46093083333332
2025-04-20T05:54:37.849943,-0.9151378333333333,100.46093100000002
2025-04-20T05:54:38.449993,-0.9151378333333333,100.46093133333333
2025-04-20T05:54:39.066939,-0.9151376666666666,100.4609315
2025-04-20T05:54:39.683325,-0.9151375,100.4609315
2025-04-20T05:54:40.316915,-0.9151375,100.46093166666667
2025-04-20T05:54:40.801366,-0.9151373333333334,100.46093199999999
2025-04-20T05:54:41.118244,-0.9151373333333334,100.46093216666668
2025-04-20T05:54:41.434213,-0.9151371666666667,100.4609325
2025-04-20T05:54:41.751471,-0.915137,100.46093283333333
2025-04-20T05:54:42.101823,-0.9151368333333333,100.460933
2025-04-20T05:54:42.436065,-0.9151368333333333,100.460933
2025-04-20T05:54:42.751219,-0.9151368333333333,100.46093333333334
2025-04-20T05:54:43.067875,-0.9151366666666667,100.46093333333334
2025-04-20T05:54:43.386749,-0.9151364999999999,100.46093350000001
